epoch,split,loss,acc,lr,duration_s
0,train,0.7398390173912048,0.4,0.001,0.563166618347168
0,eval,0.650559663772583,0.6666666666666666,0.001,0.001999378204345703
1,train,0.7391659021377563,0.4,0.001,0.003016233444213867
1,eval,0.6505250930786133,0.6666666666666666,0.001,0.0009999275207519531
2,train,0.7384977340698242,0.4,0.001,0.002999544143676758
2,eval,0.6504947543144226,0.6666666666666666,0.001,0.0010008811950683594
3,train,0.7378347516059875,0.4,0.001,0.0038063526153564453
3,eval,0.6504687666893005,0.6666666666666666,0.001,0.0009984970092773438
4,train,0.7371768355369568,0.4,0.001,0.002001523971557617
4,eval,0.6504473686218262,0.6666666666666666,0.001,0.000997781753540039
5,train,0.736524224281311,0.4,0.001,0.0029997825622558594
5,eval,0.6504306793212891,0.6666666666666666,0.001,0.0009980201721191406
6,train,0.735876739025116,0.4,0.001,0.003998756408691406
6,eval,0.650418758392334,0.6666666666666666,0.001,0.001001596450805664
7,train,0.7352346777915955,0.4,0.001,0.0029997825622558594
7,eval,0.6504119634628296,0.6666666666666666,0.001,0.0010020732879638672
8,train,0.7345978617668152,0.4,0.001,0.002954721450805664
8,eval,0.6504104733467102,0.6666666666666666,0.001,0.002000093460083008
9,train,0.7339662909507751,0.4,0.001,0.0030024051666259766
9,eval,0.6504145264625549,0.6666666666666666,0.001,0.0010006427764892578
10,train,0.7333399057388306,0.4,0.001,0.0030014514923095703
10,eval,0.6504197120666504,0.6666666666666666,0.001,0.0010051727294921875
11,train,0.7327187061309814,0.4,0.001,0.003000974655151367
11,eval,0.6504254341125488,0.6666666666666666,0.001,0.0
12,train,0.7321268916130066,0.4,0.001,0.0019991397857666016
12,eval,0.6504440307617188,0.6666666666666666,0.001,0.0011332035064697266
13,train,0.7315519452095032,0.4,0.001,0.0020012855529785156
13,eval,0.6504747867584229,0.6666666666666666,0.001,0.0010006427764892578
