epoch,split,loss,acc,lr,duration_s
0,train,0.7185980677604675,0.6,0.01,0.284956693649292
0,eval,0.8032592535018921,0.3333333333333333,0.01,0.0
1,train,0.6999685168266296,0.6,0.01,0.004001140594482422
1,eval,0.7941207885742188,0.3333333333333333,0.01,0.003996133804321289
2,train,0.6824606657028198,0.6,0.01,0.003998279571533203
2,eval,0.7859413027763367,0.3333333333333333,0.01,0.0
3,train,0.665829062461853,0.6,0.01,0.003997802734375
3,eval,0.7785464525222778,0.3333333333333333,0.01,0.0
4,train,0.6497617959976196,0.6,0.01,0.004109621047973633
4,eval,0.771431565284729,0.3333333333333333,0.01,0.0
5,train,0.6341362595558167,0.6,0.01,0.003981351852416992
5,eval,0.7643787264823914,0.3333333333333333,0.01,0.0039980411529541016
6,train,0.6187240481376648,0.6,0.01,0.004003763198852539
6,eval,0.7568196654319763,0.3333333333333333,0.01,0.0
7,train,0.6033070683479309,0.6,0.01,0.0039997100830078125
7,eval,0.7485030889511108,0.3333333333333333,0.01,0.0
8,train,0.5876629948616028,0.6,0.01,0.003997087478637695
8,eval,0.739283561706543,0.3333333333333333,0.01,0.003998279571533203
9,train,0.5716614127159119,0.6,0.01,0.003999471664428711
9,eval,0.7291944026947021,0.3333333333333333,0.01,0.003993034362792969
10,train,0.5553379058837891,0.6,0.01,0.004000186920166016
10,eval,0.7181951403617859,0.3333333333333333,0.01,0.0
11,train,0.5387501120567322,0.6,0.01,0.003988504409790039
11,eval,0.7068502306938171,0.3333333333333333,0.01,0.0
12,train,0.521986722946167,0.8,0.01,0.003997325897216797
12,eval,0.6955031156539917,0.3333333333333333,0.01,0.0
13,train,0.5050004720687866,1.0,0.01,0.0040013790130615234
13,eval,0.6842911243438721,0.3333333333333333,0.01,0.0
14,train,0.4877808690071106,1.0,0.01,0.0039942264556884766
14,eval,0.6735068559646606,0.3333333333333333,0.01,0.0039997100830078125
15,train,0.4702571928501129,1.0,0.01,0.003997087478637695
15,eval,0.6635044813156128,0.3333333333333333,0.01,0.0
16,train,0.452592134475708,1.0,0.01,0.0030355453491210938
16,eval,0.6546764373779297,0.3333333333333333,0.01,0.003984928131103516
17,train,0.43475961685180664,1.0,0.01,0.0
17,eval,0.6467845439910889,0.3333333333333333,0.01,0.004001140594482422
18,train,0.41683435440063477,1.0,0.01,0.0039997100830078125
