epoch,split,loss,acc,lr,duration_s
0,train,0.6512001752853394,0.6,0.01,0.26807713508605957
0,eval,0.6733564138412476,0.3333333333333333,0.01,0.004000663757324219
1,train,0.634946346282959,0.8,0.01,0.0039844512939453125
1,eval,0.6662718057632446,0.6666666666666666,0.01,0.0
2,train,0.6187403202056885,0.8,0.01,0.003999233245849609
2,eval,0.659665584564209,0.6666666666666666,0.01,0.0
3,train,0.6025709509849548,0.8,0.01,0.004000663757324219
3,eval,0.65361487865448,0.6666666666666666,0.01,0.0
4,train,0.5865758657455444,0.8,0.01,0.003989696502685547
4,eval,0.6484171748161316,0.6666666666666666,0.01,0.0040056705474853516
5,train,0.5706969499588013,1.0,0.01,0.0039980411529541016
5,eval,0.643322229385376,0.6666666666666666,0.01,0.00400233268737793
6,train,0.5548756718635559,1.0,0.01,0.004000663757324219
6,eval,0.6386244297027588,0.6666666666666666,0.01,0.0
7,train,0.5390254259109497,1.0,0.01,0.0
7,eval,0.6344630718231201,0.6666666666666666,0.01,0.003996133804321289
8,train,0.523028552532196,1.0,0.01,0.003998279571533203
8,eval,0.6312111616134644,0.6666666666666666,0.01,0.0
9,train,0.5070502161979675,1.0,0.01,0.003997325897216797
9,eval,0.6288318634033203,0.6666666666666666,0.01,0.00400233268737793
10,train,0.49108272790908813,1.0,0.01,0.003997802734375
10,eval,0.6274745464324951,0.6666666666666666,0.01,0.0
11,train,0.47507593035697937,1.0,0.01,0.0
11,eval,0.6269875764846802,0.3333333333333333,0.01,0.004001140594482422
12,train,0.45907244086265564,1.0,0.01,0.0039675235748291016
12,eval,0.6271010637283325,0.3333333333333333,0.01,0.0
13,train,0.4432947635650635,1.0,0.01,0.003937482833862305
13,eval,0.6287413835525513,0.3333333333333333,0.01,0.0
14,train,0.4277735650539398,1.0,0.01,0.0039980411529541016
14,eval,0.6304916143417358,0.3333333333333333,0.01,0.003999948501586914
15,train,0.41209861636161804,1.0,0.01,0.003944873809814453
15,eval,0.6317754983901978,0.3333333333333333,0.01,0.0
16,train,0.39641880989074707,1.0,0.01,0.0
16,eval,0.6319130659103394,0.3333333333333333,0.01,0.003998279571533203
17,train,0.380714476108551,1.0,0.01,0.0
17,eval,0.6315128207206726,0.3333333333333333,0.01,0.003999233245849609
18,train,0.36510732769966125,1.0,0.01,0.004000186920166016
18,eval,0.6311893463134766,0.3333333333333333,0.01,0.0039958953857421875
19,train,0.3495965301990509,1.0,0.01,0.003999948501586914
19,eval,0.6308148503303528,0.3333333333333333,0.01,0.0
20,train,0.33428916335105896,1.0,0.01,0.0
20,eval,0.6296358108520508,0.3333333333333333,0.01,0.003997802734375
21,train,0.31937429308891296,1.0,0.01,0.0040128231048583984
21,eval,0.6277462244033813,0.3333333333333333,0.01,0.0
22,train,0.3045971989631653,1.0,0.01,0.0039708614349365234
22,eval,0.6252610683441162,0.3333333333333333,0.01,0.004003286361694336
23,train,0.29000192880630493,1.0,0.01,0.004004001617431641
23,eval,0.6228057146072388,0.3333333333333333,0.01,0.0
24,train,0.27565932273864746,1.0,0.01,0.00400090217590332
24,eval,0.620449423789978,0.3333333333333333,0.01,0.0
25,train,0.26162123680114746,1.0,0.01,0.004000663757324219
25,eval,0.6183323264122009,0.3333333333333333,0.01,0.0
26,train,0.2479982227087021,1.0,0.01,0.0040051937103271484
26,eval,0.6160826086997986,0.3333333333333333,0.01,0.0
27,train,0.23465000092983246,1.0,0.01,0.003999233245849609
27,eval,0.6142683029174805,0.3333333333333333,0.01,0.004003047943115234
28,train,0.2217078059911728,1.0,0.01,0.003999948501586914
28,eval,0.6137978434562683,0.3333333333333333,0.01,0.00400233268737793
29,train,0.20927762985229492,1.0,0.01,0.0042035579681396484
29,eval,0.6147505044937134,0.3333333333333333,0.01,0.0
30,train,0.19713294506072998,1.0,0.01,0.0039997100830078125
30,eval,0.6171566843986511,0.3333333333333333,0.01,0.003997087478637695
31,train,0.18540053069591522,1.0,0.01,0.0
31,eval,0.6215181946754456,0.3333333333333333,0.01,0.004004240036010742
32,train,0.1741601675748825,1.0,0.01,0.003999233245849609
32,eval,0.6268644332885742,0.3333333333333333,0.01,0.003998517990112305
33,train,0.1634284108877182,1.0,0.01,0.0047757625579833984
33,eval,0.6328083872795105,0.3333333333333333,0.01,0.0
34,train,0.15306930243968964,1.0,0.01,0.004004955291748047
34,eval,0.6390575170516968,0.3333333333333333,0.01,0.003993034362792969
35,train,0.1432100236415863,1.0,0.01,0.003997325897216797
35,eval,0.6446108222007751,0.3333333333333333,0.01,0.004004478454589844
36,train,0.1340930461883545,1.0,0.01,0.003997802734375
36,eval,0.6499743461608887,0.3333333333333333,0.01,0.0
37,train,0.12546145915985107,1.0,0.01,0.003996372222900391
37,eval,0.654684841632843,0.3333333333333333,0.01,0.0
38,train,0.11732790619134903,1.0,0.01,0.004109621047973633
38,eval,0.6587822437286377,0.3333333333333333,0.01,0.0
39,train,0.10971148312091827,1.0,0.01,0.00400090217590332
39,eval,0.6619375944137573,0.3333333333333333,0.01,0.003996849060058594
40,train,0.10253727436065674,1.0,0.01,0.003996372222900391
40,eval,0.6642224788665771,0.3333333333333333,0.01,0.0
41,train,0.09578827768564224,1.0,0.01,0.0
41,eval,0.6656567454338074,0.3333333333333333,0.01,0.003998994827270508
42,train,0.08948128670454025,1.0,0.01,0.00404810905456543
42,eval,0.6666394472122192,0.3333333333333333,0.01,0.0039446353912353516
43,train,0.08361506462097168,1.0,0.01,0.003999471664428711
43,eval,0.6663844585418701,0.3333333333333333,0.01,0.004003286361694336
44,train,0.0781613364815712,1.0,0.01,0.0039997100830078125
44,eval,0.6653639078140259,0.3333333333333333,0.01,0.0
45,train,0.07308118045330048,1.0,0.01,0.004002809524536133
45,eval,0.6636823415756226,0.3333333333333333,0.01,0.003996610641479492
46,train,0.06834031641483307,1.0,0.01,0.003993988037109375
46,eval,0.6621098518371582,0.3333333333333333,0.01,0.004001617431640625
47,train,0.06392984837293625,1.0,0.01,0.004004240036010742
47,eval,0.660446047782898,0.3333333333333333,0.01,0.0
48,train,0.0598018541932106,1.0,0.01,0.003999948501586914
48,eval,0.6590931415557861,0.3333333333333333,0.01,0.0
49,train,0.05595368891954422,1.0,0.01,0.003994941711425781
49,eval,0.6580306887626648,0.3333333333333333,0.01,0.0
50,train,0.05237213522195816,1.0,0.01,0.0039997100830078125
50,eval,0.6571187376976013,0.3333333333333333,0.01,0.0
51,train,0.049043312668800354,1.0,0.01,0.003999948501586914
51,eval,0.65635746717453,0.3333333333333333,0.01,0.0040035247802734375
52,train,0.04596869274973869,1.0,0.01,0.003998756408691406
52,eval,0.655401885509491,0.3333333333333333,0.01,0.003996133804321289
53,train,0.04313055798411369,1.0,0.01,0.004063129425048828
53,eval,0.6540092825889587,0.3333333333333333,0.01,0.0
54,train,0.04049605876207352,1.0,0.01,0.003999233245849609
54,eval,0.6521638631820679,0.3333333333333333,0.01,0.0
55,train,0.03806694597005844,1.0,0.01,0.003995180130004883
55,eval,0.6496024131774902,0.3333333333333333,0.01,0.003999948501586914
56,train,0.03583524376153946,1.0,0.01,0.004001617431640625
56,eval,0.646373450756073,0.3333333333333333,0.01,0.0
57,train,0.03378510847687721,1.0,0.01,0.004004478454589844
57,eval,0.642277717590332,0.3333333333333333,0.01,0.0
58,train,0.031881462782621384,1.0,0.01,0.0071868896484375
58,eval,0.6371268630027771,0.3333333333333333,0.01,0.0029926300048828125
59,train,0.030119819566607475,1.0,0.01,0.0040018558502197266
59,eval,0.6316422820091248,0.3333333333333333,0.01,0.0
60,train,0.02850085310637951,1.0,0.01,0.004109859466552734
60,eval,0.6262884140014648,0.3333333333333333,0.01,0.0
61,train,0.02700023166835308,1.0,0.01,0.004001617431640625
61,eval,0.6214373111724854,0.3333333333333333,0.01,0.0
62,train,0.025602294132113457,1.0,0.01,0.003995180130004883
62,eval,0.6168161630630493,0.3333333333333333,0.01,0.00400090217590332
63,train,0.0243034977465868,1.0,0.01,0.0039751529693603516
63,eval,0.6124504804611206,0.3333333333333333,0.01,0.0
