epoch,split,loss,acc,lr,duration_s
0,train,0.6512001752853394,0.6,0.01,0.2912759780883789
0,eval,0.6733564138412476,0.3333333333333333,0.01,0.0
1,train,0.634946346282959,0.8,0.01,0.0029954910278320312
1,eval,0.6662718057632446,0.6666666666666666,0.01,0.0009996891021728516
2,train,0.6187403202056885,0.8,0.01,0.003003835678100586
2,eval,0.659665584564209,0.6666666666666666,0.01,0.0019998550415039062
3,train,0.6025709509849548,0.8,0.01,0.003992557525634766
3,eval,0.65361487865448,0.6666666666666666,0.01,0.003004312515258789
4,train,0.5865758657455444,0.8,0.01,0.003999471664428711
4,eval,0.6484171748161316,0.6666666666666666,0.01,0.0010004043579101562
5,train,0.5706969499588013,1.0,0.01,0.002994060516357422
5,eval,0.643322229385376,0.6666666666666666,0.01,0.0019998550415039062
6,train,0.5548756718635559,1.0,0.01,0.003975868225097656
6,eval,0.6386244297027588,0.6666666666666666,0.01,0.0019981861114501953
7,train,0.5390254259109497,1.0,0.01,0.00500035285949707
7,eval,0.6344630718231201,0.6666666666666666,0.01,0.001998424530029297
8,train,0.523028552532196,1.0,0.01,0.003000020980834961
8,eval,0.6312111616134644,0.6666666666666666,0.01,0.001997709274291992
9,train,0.5070502161979675,1.0,0.01,0.002999544143676758
9,eval,0.6288318634033203,0.6666666666666666,0.01,0.0010006427764892578
10,train,0.49108272790908813,1.0,0.01,0.0040056705474853516
10,eval,0.6274745464324951,0.6666666666666666,0.01,0.0009922981262207031
11,train,0.47507593035697937,1.0,0.01,0.00299835205078125
11,eval,0.6269875764846802,0.3333333333333333,0.01,0.0029973983764648438
12,train,0.45907244086265564,1.0,0.01,0.003997802734375
12,eval,0.6271010637283325,0.3333333333333333,0.01,0.0019991397857666016
13,train,0.4432947635650635,1.0,0.01,0.0039997100830078125
13,eval,0.6287413835525513,0.3333333333333333,0.01,0.0029990673065185547
14,train,0.4277735650539398,1.0,0.01,0.002992868423461914
14,eval,0.6304916143417358,0.3333333333333333,0.01,0.0009999275207519531
15,train,0.41209861636161804,1.0,0.01,0.003997325897216797
15,eval,0.6317754983901978,0.3333333333333333,0.01,0.001999378204345703
16,train,0.39641880989074707,1.0,0.01,0.005000114440917969
16,eval,0.6319130659103394,0.3333333333333333,0.01,0.0020055770874023438
17,train,0.380714476108551,1.0,0.01,0.003998517990112305
17,eval,0.6315128207206726,0.3333333333333333,0.01,0.0010013580322265625
18,train,0.36510732769966125,1.0,0.01,0.004995822906494141
18,eval,0.6311893463134766,0.3333333333333333,0.01,0.0019986629486083984
19,train,0.3495965301990509,1.0,0.01,0.004007577896118164
19,eval,0.6308148503303528,0.3333333333333333,0.01,0.0029914379119873047
20,train,0.33428916335105896,1.0,0.01,0.003999948501586914
20,eval,0.6296358108520508,0.3333333333333333,0.01,0.0019979476928710938
21,train,0.31937429308891296,1.0,0.01,0.0059969425201416016
21,eval,0.6277462244033813,0.3333333333333333,0.01,0.0020020008087158203
22,train,0.3045971989631653,1.0,0.01,0.005004167556762695
22,eval,0.6252610683441162,0.3333333333333333,0.01,0.001992940902709961
23,train,0.29000192880630493,1.0,0.01,0.0030019283294677734
23,eval,0.6228057146072388,0.3333333333333333,0.01,0.0010023117065429688
24,train,0.27565932273864746,1.0,0.01,0.003998994827270508
24,eval,0.620449423789978,0.3333333333333333,0.01,0.0009982585906982422
25,train,0.26162123680114746,1.0,0.01,0.0039997100830078125
25,eval,0.6183323264122009,0.3333333333333333,0.01,0.0009989738464355469
26,train,0.2479982227087021,1.0,0.01,0.0049970149993896484
26,eval,0.6160826086997986,0.3333333333333333,0.01,0.0019989013671875
27,train,0.23465000092983246,1.0,0.01,0.004993915557861328
27,eval,0.6142683029174805,0.3333333333333333,0.01,0.0020017623901367188
28,train,0.2217078059911728,1.0,0.01,0.004999876022338867
