epoch,split,loss,acc,lr,duration_s
0,train,0.7398390173912048,0.4,0.001,0.33872246742248535
0,eval,0.650559663772583,0.6666666666666666,0.001,0.004001617431640625
1,train,0.7391659021377563,0.4,0.001,0.0015380382537841797
1,eval,0.6505250930786133,0.6666666666666666,0.001,0.004358530044555664
2,train,0.7384977340698242,0.4,0.001,0.010417699813842773
2,eval,0.6504947543144226,0.6666666666666666,0.001,0.0021789073944091797
3,train,0.7378347516059875,0.4,0.001,0.0040035247802734375
3,eval,0.6504687666893005,0.6666666666666666,0.001,0.0
4,train,0.7371768355369568,0.4,0.001,0.0040361881256103516
4,eval,0.6504473686218262,0.6666666666666666,0.001,0.003999948501586914
5,train,0.736524224281311,0.4,0.001,0.004004001617431641
5,eval,0.6504306793212891,0.6666666666666666,0.001,0.003990650177001953
6,train,0.735876739025116,0.4,0.001,0.004014730453491211
6,eval,0.650418758392334,0.6666666666666666,0.001,0.0039670467376708984
7,train,0.7352346777915955,0.4,0.001,0.004000186920166016
7,eval,0.6504119634628296,0.6666666666666666,0.001,0.0039958953857421875
8,train,0.7345978617668152,0.4,0.001,0.003976106643676758
8,eval,0.6504104733467102,0.6666666666666666,0.001,0.0
9,train,0.7339662909507751,0.4,0.001,0.003999471664428711
9,eval,0.6504145264625549,0.6666666666666666,0.001,0.003998994827270508
10,train,0.7333399057388306,0.4,0.001,0.003997087478637695
10,eval,0.6504197120666504,0.6666666666666666,0.001,0.0
11,train,0.7327187061309814,0.4,0.001,0.003993988037109375
11,eval,0.6504254341125488,0.6666666666666666,0.001,0.0
12,train,0.7321268916130066,0.4,0.001,0.004015445709228516
12,eval,0.6504440307617188,0.6666666666666666,0.001,0.0
13,train,0.7315519452095032,0.4,0.001,0.004004240036010742
13,eval,0.6504747867584229,0.6666666666666666,0.001,0.003997087478637695
