epoch,split,loss,acc,lr,duration_s
0,train,0.6512001752853394,0.6,0.01,0.2906606197357178
0,eval,0.6733564138412476,0.3333333333333333,0.01,0.003998994827270508
1,train,0.634946346282959,0.8,0.01,0.00400090217590332
1,eval,0.6662718057632446,0.6666666666666666,0.01,0.003997325897216797
2,train,0.6187403202056885,0.8,0.01,0.003999948501586914
2,eval,0.659665584564209,0.6666666666666666,0.01,0.0
3,train,0.6025709509849548,0.8,0.01,0.004007577896118164
3,eval,0.65361487865448,0.6666666666666666,0.01,0.0
4,train,0.5865758657455444,0.8,0.01,0.003998279571533203
4,eval,0.6484171748161316,0.6666666666666666,0.01,0.0039958953857421875
5,train,0.5706969499588013,1.0,0.01,0.003998517990112305
5,eval,0.643322229385376,0.6666666666666666,0.01,0.0
6,train,0.5548756718635559,1.0,0.01,0.0
6,eval,0.6386244297027588,0.6666666666666666,0.01,0.004004716873168945
7,train,0.5390254259109497,1.0,0.01,0.003999471664428711
7,eval,0.6344630718231201,0.6666666666666666,0.01,0.003999948501586914
8,train,0.523028552532196,1.0,0.01,0.003999233245849609
8,eval,0.6312111616134644,0.6666666666666666,0.01,0.0
9,train,0.5070502161979675,1.0,0.01,0.005906105041503906
9,eval,0.6288318634033203,0.6666666666666666,0.01,0.0
10,train,0.49108272790908813,1.0,0.01,0.004002571105957031
10,eval,0.6274745464324951,0.6666666666666666,0.01,0.0
11,train,0.47507593035697937,1.0,0.01,0.00400090217590332
11,eval,0.6269875764846802,0.3333333333333333,0.01,0.003996372222900391
12,train,0.45907244086265564,1.0,0.01,0.004000425338745117
12,eval,0.6271010637283325,0.3333333333333333,0.01,0.0
13,train,0.4432947635650635,1.0,0.01,0.004050731658935547
13,eval,0.6287413835525513,0.3333333333333333,0.01,0.004266023635864258
14,train,0.4277735650539398,1.0,0.01,0.004001140594482422
14,eval,0.6304916143417358,0.3333333333333333,0.01,0.0
15,train,0.41209861636161804,1.0,0.01,0.004724264144897461
15,eval,0.6317754983901978,0.3333333333333333,0.01,0.0
16,train,0.39641880989074707,1.0,0.01,0.003568410873413086
16,eval,0.6319130659103394,0.3333333333333333,0.01,0.00400543212890625
